# IDs selecionados com limite de 25.0% das imagens
# Total imagens dataset: 202599
# Imagens selecionadas: 50648
# Percentual: 25.00%
# Data: 2025-12-18 20:09:01

2472	30
8876	30
1886	30
9084	30
9927	30
1938	30
6987	30
2231	30
2173	30
1726	30
2808	30
4424	30
2242	30
8831	30
4532	30
8858	30
1793	30
3847	30
4048	30
3130	30
8546	30
2507	30
5394	30
7271	30
8947	30
5729	30
6134	30
1221	30
3569	30
1014	30
6705	30
7178	30
2791	30
7826	30
7201	30
3338	30
4161	30
3522	30
5086	30
8928	30
4292	30
4719	30
5303	30
3465	30
4832	30
9176	30
9020	30
303	30
4543	30
6005	30
5122	30
534	30
8470	30
3620	30
3795	30
6921	30
1373	30
3317	30
8247	30
1614	30
5321	30
5225	30
6986	30
2509	30
1281	30
1731	30
6492	30
6059	30
1467	30
2236	30
6036	30
7003	30
6532	30
234	30
997	30
1947	30
2433	30
1691	30
3835	30
4908	30
8515	30
7422	30
1289	30
4610	30
10089	30
4321	30
8898	30
2331	30
6077	30
9923	30
10160	30
7195	30
8641	30
8089	30
5447	30
5047	30
992	30
6110	30
1633	30
496	30
5157	30
3500	30
4014	30
10050	30
4914	30
4483	30
2235	30
8702	30
9733	30
7165	30
10082	30
7361	30
8664	30
1711	30
1034	30
2861	30
6300	30
7320	30
8374	30
8677	30
8932	30
3017	30
10093	30
9297	30
1962	30
6989	30
5018	30
5866	30
6439	30
2996	30
4955	30
6624	30
8032	30
3421	30
1696	30
1524	30
8693	30
5145	30
4913	30
10135	30
5672	30
6292	30
8887	30
8942	30
2863	30
9797	30
417	30
9179	30
4648	30
5715	30
4027	30
6291	30
3706	30
4975	30
4447	30
7119	30
4135	30
10087	30
160	30
2847	30
8278	30
4414	30
3845	30
4710	30
2761	30
2054	30
5479	30
1875	30
3542	30
3696	30
6543	30
69	30
9150	30
7443	30
5240	30
8586	30
801	30
7338	30
9987	30
1994	30
4692	30
3664	30
1448	30
8566	30
2086	30
3181	30
1422	30
5178	30
6614	30
6806	30
4472	30
4433	30
8803	30
3166	30
6025	30
6066	30
9790	30
10032	30
2425	30
4724	30
676	30
1326	30
5566	30
9729	30
5703	30
7408	30
1585	30
2263	30
2006	30
9821	30
3081	30
5243	30
2334	30
8943	30
4256	30
3862	30
4612	30
5140	30
4924	30
4566	30
1392	30
4554	30
4304	30
7755	30
3135	30
2072	30
5025	30
6637	30
9687	30
6155	30
4247	30
7127	30
6449	30
9542	30
1929	30
8392	30
7348	30
8288	30
8638	30
10014	30
6288	30
8614	30
6893	30
487	30
9697	30
433	30
3047	30
1351	30
10044	30
1170	30
4647	30
3084	30
5326	30
4701	30
1996	30
1852	30
2484	30
9079	30
7261	30
6200	30
7153	30
3184	30
6680	30
1601	30
6316	30
2443	30
5320	30
8964	30
5775	30
4652	30
4744	30
2813	30
1648	30
6562	30
7075	30
2926	30
4852	30
4087	30
2307	30
6563	30
5765	30
4814	30
4244	30
8460	30
5088	30
7475	30
8954	30
5342	30
4151	30
7309	30
2984	30
7335	30
844	30
6165	30
4872	30
6688	30
8940	30
5291	30
5543	30
6404	30
2201	30
5040	30
2914	30
3853	30
5459	30
1092	30
10134	30
6181	30
3400	30
4146	30
2792	30
8747	30
5960	30
7427	30
4138	30
8380	30
9017	30
4808	30
5094	30
4051	30
7424	30
9758	30
3708	30
6851	30
6665	30
5747	30
5451	30
5007	30
6314	30
9288	30
9818	30
2158	30
3994	30
5247	30
6681	30
5093	30
9789	30
1223	30
8393	30
3941	30
2031	30
5507	30
9669	30
8910	30
6725	30
7786	30
6354	30
3648	30
220	30
8796	30
1936	30
1761	30
6359	30
3962	30
5375	30
8412	30
1339	30
7143	30
10159	30
3167	30
5635	30
6065	30
5638	30
4824	30
5264	30
4782	30
5050	30
4582	30
8648	30
8704	30
8779	30
1700	30
4987	30
7120	30
2253	30
6298	30
567	30
3929	30
8878	30
3413	30
66	30
1646	30
5416	30
7131	30
9794	30
6100	30
2160	30
1301	30
4884	30
2301	30
9646	30
2550	30
1033	30
4549	30
8810	30
6159	30
4028	30
6188	30
2562	30
1245	30
9915	30
871	30
2221	30
6412	30
5509	30
7756	30
3280	30
1264	30
3098	30
6241	30
5921	30
8676	30
5391	30
8708	30
1951	30
8742	30
9693	30
4539	30
7418	30
2335	30
4715	30
9168	30
8727	30
4373	30
516	30
8121	30
10086	30
9935	30
1844	30
3052	30
1611	30
5238	30
4315	30
6988	30
8733	30
5450	30
4437	30
1228	30
6308	30
8646	30
3727	30
6387	30
47	30
1336	30
8971	30
6727	30
9198	30
7260	30
5902	30
873	30
9013	30
6180	30
5488	30
4593	30
1871	30
10085	30
6427	30
2883	30
9944	30
9211	30
6161	30
4959	30
6182	30
6320	30
1649	30
1383	30
1153	30
1956	30
1986	30
5334	30
3020	30
9921	30
8468	30
1297	30
4863	30
5042	30
5204	30
5262	30
8904	30
8521	30
8818	30
5187	30
4511	30
1537	30
2537	30
2125	30
6955	30
8679	30
1568	30
5020	30
5569	30
7151	30
9135	30
5287	30
5537	30
7209	30
8979	30
1008	30
10071	30
1513	30
5353	30
1054	30
7083	30
21	30
4238	30
6398	30
861	30
3643	30
318	30
6151	30
2168	30
3614	30
2314	30
2120	30
6087	30
2325	30
8926	30
10143	30
9362	30
2910	30
4527	30
8721	30
6952	30
6633	30
5131	30
7449	30
6860	30
7450	30
9166	30
6002	30
8850	30
2445	30
3024	30
4448	30
8832	30
3022	30
7632	30
1287	30
5704	30
5318	30
7013	30
3480	30
8891	30
2602	30
2243	30
4309	30
2520	30
7237	30
6547	30
5182	30
6555	30
8501	30
5491	30
9087	30
8570	30
7275	30
4916	30
1246	30
5165	30
9685	30
7159	30
6141	30
4209	30
3263	30
10156	30
1815	30
2066	30
7001	30
8275	30
5679	30
5344	30
5138	30
5190	30
5532	30
7467	30
3238	30
7409	30
8974	30
8431	30
8748	30
3438	30
4251	30
3678	30
4741	30
9144	30
973	30
8868	30
7499	30
2015	30
4950	30
6603	30
4842	30
8705	30
7369	30
4031	30
5234	30
5625	30
5582	30
9031	30
3067	30
3080	30
5951	30
7932	30
4265	30
4691	30
6043	30
7138	30
6363	30
8504	30
1305	30
1258	30
4836	30
17	30
6558	30
4257	30
8189	30
3010	30
1672	30
4620	30
6340	30
9091	30
5382	30
3328	30
565	30
6417	30
4436	30
2844	30
8372	30
1279	30
10021	30
6031	30
5883	30
6232	30
993	30
1361	30
632	30
5549	30
679	30
2451	30
8672	30
4393	30
2921	30
4936	30
4314	30
3312	30
6305	30
8788	30
5474	30
9678	30
2952	30
8987	30
7331	30
4722	30
8427	30
2055	30
2793	30
2960	30
958	30
8513	30
1812	30
3478	30
1443	30
4628	30
5827	30
1559	30
8072	30
5982	30
3575	30
8972	30
1549	30
6928	30
5142	30
9302	30
5386	30
7186	30
1218	30
7315	30
4478	30
6042	30
8528	30
1944	30
8933	30
5879	30
894	30
2309	30
8564	30
7460	30
8847	30
8644	30
5581	30
6199	30
4308	30
1356	30
7423	30
8860	30
8817	30
4286	30
7850	30
9401	30
2078	30
9984	30
8430	30
5346	30
10175	30
3389	30
1481	30
8746	30
4338	30
10096	30
7067	30
3959	30
2174	30
977	30
5340	30
5146	30
6556	30
2349	30
4666	30
6256	30
1023	30
5452	30
4972	30
1447	30
5071	30
6662	30
6136	30
7680	30
3119	30
4598	30
7066	30
8826	30
659	30
23	30
10023	30
6631	30
8761	30
2579	30
5198	30
6364	30
4392	30
2406	30
5254	30
3278	30
8424	30
4157	30
8471	30
5911	30
2955	30
3477	30
7513	30
5529	30
8783	30
6876	30
6355	30
7725	30
4798	30
301	30
4910	30
2019	30
2867	30
1128	30
6877	30
6704	30
1337	30
1990	30
9240	30
1439	30
7302	30
10073	30
7426	30
3562	30
3928	30
6088	30
4577	30
7158	30
4625	30
4693	30
4853	30
3035	30
8827	30
7233	30
8379	30
4637	30
5922	30
8618	30
2983	30
9926	30
2909	30
248	30
4143	30
6675	30
2194	30
7867	30
2908	30
6719	30
8127	30
1489	30
4221	30
1303	30
1574	30
2772	30
6009	30
9006	30
8551	30
3980	30
8500	30
289	30
3386	30
5473	30
4934	30
3207	30
8602	30
8390	30
3886	30
1873	30
2529	30
7611	30
94	30
1589	30
3960	30
8663	30
10117	30
3854	30
3817	30
8682	30
1639	30
7317	30
495	30
9187	30
5008	30
9918	30
5656	30
1209	30
8045	30
5780	30
7719	30
6198	30
5495	30
3730	30
8498	30
3336	30
10174	30
9850	30
494	30
25	30
3185	30
8023	30
7243	30
8875	30
82	30
5369	30
5041	30
5829	30
9731	30
7244	30
1842	30
4571	30
1840	30
6385	30
5195	30
9924	30
1113	30
1810	30
8440	30
6418	30
2084	30
5024	30
4136	30
3600	30
7716	30
1135	30
6894	30
10167	30
8151	30
5199	30
1088	30
4944	30
7569	30
6430	30
5242	30
4070	30
8962	30
4181	30
4795	30
1335	30
8739	30
2095	30
6137	30
742	30
1991	30
7923	30
2972	30
1261	30
1474	30
4431	30
9720	30
2612	30
5897	30
9210	30
4419	30
6695	30
8011	30
7571	30
6119	30
2938	30
1359	30
9183	30
8770	30
1714	30
5552	30
9830	30
2101	30
6266	30
4174	30
8632	30
5153	30
9106	30
1389	30
6152	30
8842	30
9116	30
9718	30
1749	30
2046	30
1471	30
6368	30
6386	30
4986	30
4473	30
1180	30
9001	30
1370	30
3432	30
3305	30
7336	30
6142	30
5191	30
6207	30
3911	30
5250	30
3186	30
1985	30
2318	30
6183	30
5283	30
6296	30
918	30
2429	30
8967	30
5750	30
4336	30
1743	30
1270	30
9610	30
1629	30
3304	30
5293	30
6166	30
7004	30
2117	30
9910	30
1224	30
2337	30
5001	30
3168	30
6736	30
8626	30
3014	30
9054	30
348	30
8701	30
5365	30
7228	30
3410	30
7350	30
4119	30
5688	30
1488	30
9705	30
7114	30
7924	30
8712	30
2153	30
1025	30
3205	30
9039	30
3127	30
2533	30
4435	30
9742	30
6334	30
3858	30
4573	30
2898	30
3056	30
6367	30
6702	30
3587	30
2837	30
10028	30
3641	30
10003	30
4860	30
7187	30
6474	30
5263	30
2259	30
2073	30
8609	30
9041	30
3043	30
10016	30
8028	30
5504	30
5705	30
5510	30
719	30
122	30
9138	30
6536	30
4190	30
4410	30
1194	30
6878	30
4821	30
1508	30
6076	30
2588	30
9533	30
5350	30
2882	30
2610	30
4976	30
3760	30
5485	30
3329	30
6482	30
199	30
5843	30
4450	30
4514	30
6400	30
7796	30
6337	30
1149	30
3294	30
8511	30
1410	30
6058	30
8457	30
1581	30
4154	30
10008	30
9965	30
6214	30
5469	30
4562	30
4220	30
2261	30
7203	30
6429	30
85	30
8812	30
8960	30
539	30
6024	30
7764	30
5694	30
371	30
1382	30
1538	30
1490	30
7354	30
6365	30
9011	30
5139	30
1560	30
7074	30
2111	30
6811	30
6415	30
8930	30
8636	30
6325	30
6683	30
8385	30
3984	30
5073	30
8956	30
2240	30
1181	30
8386	30
4721	30
3681	30
5124	30
8989	30
3846	30
7651	30
6231	30
10111	30
8341	30
1914	30
1103	30
343	30
1420	30
2141	30
4874	30
3469	30
5161	30
9986	30
6864	30
7371	30
5901	30
5207	30
4600	30
1578	30
4636	30
2202	30
6714	30
8286	30
2805	30
6574	30
3145	30
2859	30
3324	30
4219	30
5551	30
4962	30
9165	30
481	30
9950	30
8643	30
9155	30
1384	30
6583	30
8148	30
3231	30
9946	30
5202	30
6422	30
2316	30
8944	30
9979	30
5120	30
9570	30
4168	30
6044	30
6483	30
1839	30
9848	30
4352	30
9056	30
4974	30
3364	30
6947	30
2353	30
1628	30
6995	30
5078	30
9810	30
10127	30
5144	30
5414	30
8749	30
1470	30
9962	30
9057	30
1517	30
5428	30
3398	30
4941	30
2067	30
4114	30
9158	30
6290	30
4865	30
4723	30
553	30
562	30
7641	30
6443	30
6420	30
5423	30
9689	30
3880	30
6922	30
8707	30
5221	30
5519	30
1061	30
2945	30
6081	30
9700	30
8578	30
1493	30
8845	30
4672	30
3912	30
3701	30
4805	30
2332	30
5222	30
6658	30
7845	30
3051	30
9601	30
1591	30
4421	30
2419	30
4521	30
3930	30
3915	30
6914	30
2225	30
31	30
4357	30
10033	30
6751	30
7516	30
8785	30
5427	30
3623	30
7086	30
6335	30
5508	30
9065	30
2643	30
1784	30
7881	30
6648	30
10149	30
10036	30
4303	30
5126	30
1377	30
4920	30
9698	30
3751	30
1330	30
5482	30
8856	30
2574	30
5986	30
5272	30
403	30
8428	30
4165	30
6322	30
5464	30
4290	30
1604	30
4899	30
8834	30
2534	30
2819	30
1895	30
1916	30
7286	30
1998	30
10176	30
2831	30
7673	30
1454	30
313	30
8518	30
8914	30
1051	30
7142	30
7238	30
4981	30
10055	30
4355	30
6202	30
6128	30
4418	30
2295	30
2130	30
4547	30
6438	30
6343	30
5544	30
6147	30
1903	30
9245	30
8642	30
4163	30
8957	30
988	30
2065	30
7145	30
6672	30
6403	30
6371	30
2603	30
4953	30
4164	30
5449	30
2870	30
95	30
2516	30
4671	30
353	30
5313	30
8807	30
15	30
9902	30
2296	30
1275	30
987	30
8656	30
4891	30
1187	30
1993	30
4828	30
3270	30
2070	30
8562	30
1660	30
4255	30
9090	30
447	30
10083	30
8549	30
5028	30
5029	30
5180	30
9315	30
4102	30
600	30
991	30
8448	30
6502	30
363	30
2483	30
3989	30
6452	30
1288	30
1805	30
4946	30
284	30
5125	30
5732	30
2061	30
3895	30
7519	30
